 #  ,  Seconds
 1  ,  .701
 2  ,  .248
 3  ,  .209
 4  ,  .256
 5  ,  .226
 6  ,  .229
 7  ,  .333
 8  ,  .250
 9  ,  .230
 10  ,  .209
 11  ,  .229
 12  ,  .234
 13  ,  .215
 14  ,  .228
 15  ,  .223
 16  ,  .216
 17  ,  .221
 18  ,  .208
 19  ,  .211
 20  ,  .207
 21  ,  .210
 22  ,  .221
 23  ,  .210
 24  ,  .209
 25  ,  .208
 26  ,  .219
 27  ,  .212
 28  ,  .227
 29  ,  .209
 30  ,  .208
 31  ,  .207
 32  ,  .209
 33  ,  .212
 34  ,  .224
 35  ,  .210
 36  ,  .208
 37  ,  .222
 38  ,  .226
 39  ,  .210
 40  ,  .209
 41  ,  .220
 42  ,  .207
 43  ,  .208
 44  ,  .236
 45  ,  .209
 46  ,  .209
 47  ,  .210
 48  ,  .209
 49  ,  .208
 50  ,  .208
 51  ,  .220
 52  ,  .208
 53  ,  .212
 54  ,  .239
 55  ,  .223
 56  ,  .224
 57  ,  .208
 58  ,  .207
 59  ,  .208
 60  ,  .208
 61  ,  .229
 62  ,  .208
 63  ,  .223
 64  ,  .214
 65  ,  .223
 66  ,  .208
 67  ,  .208
 68  ,  .208
 69  ,  .360
 70  ,  .451
 71  ,  .209
 72  ,  .209
 73  ,  .272
 74  ,  .218
 75  ,  .208
 76  ,  .221
 77  ,  .221
 78  ,  .223
 79  ,  .208
 80  ,  .208
 81  ,  .209
 82  ,  .220
 83  ,  .208
 84  ,  .210
 85  ,  .209
 86  ,  .223
 87  ,  .208
 88  ,  .210
 89  ,  .208
 90  ,  .209
 91  ,  .227
 92  ,  .222
 93  ,  .224
 94  ,  .226
 95  ,  .221
 96  ,  .226
 97  ,  .207
 98  ,  .209
 99  ,  .209
 100  ,  .208
 101  ,  .222
 102  ,  .207
 103  ,  .225
 104  ,  .211
 105  ,  .208
 106  ,  .208
 107  ,  .207
 108  ,  .226
 109  ,  .208
 110  ,  .207
 111  ,  .207
 112  ,  .227
 113  ,  .227
 114  ,  .213
 115  ,  .209
 116  ,  .207
 117  ,  .210
 118  ,  .207
 119  ,  .220
 120  ,  .210
 121  ,  .220
 122  ,  .219
 123  ,  .226
 124  ,  .236
 125  ,  .208
 126  ,  .208
 127  ,  .227
 128  ,  .209
 129  ,  .206
 130  ,  .208
 131  ,  .207
 132  ,  .206
 133  ,  .225
 134  ,  .215
 135  ,  .223
 136  ,  .207
 137  ,  .207
 138  ,  .223
 139  ,  .214
 140  ,  .227
 141  ,  .206
 142  ,  .208
 143  ,  .208
 144  ,  .219
 145  ,  .222
 146  ,  .209
 147  ,  .222
 148  ,  .221
 149  ,  .207
 150  ,  .212
 151  ,  .208
 152  ,  .206
 153  ,  .221
 154  ,  .227
 155  ,  .220
 156  ,  .209
 157  ,  .208
 158  ,  .224
 159  ,  .243
 160  ,  .211
 161  ,  .208
 162  ,  .208
 163  ,  .223
 164  ,  .220
 165  ,  .208
 166  ,  .209
 167  ,  .217
 168  ,  .208
 169  ,  .222
 170  ,  .213
 171  ,  .207
 172  ,  .223
 173  ,  .209
 174  ,  .208
 175  ,  .208
 176  ,  .207
 177  ,  .223
 178  ,  .220
 179  ,  .210
 180  ,  .207
 181  ,  .225
 182  ,  .208
 183  ,  .207
 184  ,  .206
 185  ,  .228
 186  ,  .225
 187  ,  .218
 188  ,  .209
 189  ,  .222
 190  ,  .208
 191  ,  .213
 192  ,  .207
 193  ,  .207
 194  ,  .207
 195  ,  .209
 196  ,  .222
 197  ,  .208
 198  ,  .223
 199  ,  .207
 200  ,  .211
 201  ,  .207
 202  ,  .208
 203  ,  .222
 204  ,  .208
 205  ,  .225
 206  ,  .209
 207  ,  .209
 208  ,  .221
 209  ,  .226
 210  ,  .218
 211  ,  .221
 212  ,  .208
 213  ,  .224
 214  ,  .213
 215  ,  .223
 216  ,  .209
 217  ,  .206
 218  ,  .207
 219  ,  .208
 220  ,  .210
 221  ,  .208
 222  ,  .209
 223  ,  .216
 224  ,  .207
 225  ,  .208
 226  ,  .221
 227  ,  .208
 228  ,  .228
 229  ,  .228
 230  ,  .226
 231  ,  .207
 232  ,  .224
 233  ,  .220
 234  ,  .211
 235  ,  .225
 236  ,  .226
 237  ,  .207
 238  ,  .208
 239  ,  .208
 240  ,  .207
 241  ,  .220
 242  ,  .207
 243  ,  .227
 244  ,  .220
 245  ,  .207
 246  ,  .207
 247  ,  .208
 248  ,  .218
 249  ,  .209
 250  ,  .206
 251  ,  .209
 252  ,  .212
 253  ,  .207
 254  ,  .208
 255  ,  .208
 256  ,  .208
 257  ,  .207
 258  ,  .206
 259  ,  .207
 260  ,  .211
 261  ,  .220
 262  ,  .206
 263  ,  .208
 264  ,  .207
 265  ,  .226
 266  ,  .222
 267  ,  .206
 268  ,  .208
 269  ,  .209
 270  ,  .207
 271  ,  .224
 272  ,  .207
 273  ,  .220
 274  ,  .220
 275  ,  .226
 276  ,  .208
 277  ,  .222
 278  ,  .209
 279  ,  .207
 280  ,  .221
 281  ,  .224
 282  ,  .221
 283  ,  .207
 284  ,  .206
 285  ,  .206
 286  ,  .207
 287  ,  .219
 288  ,  .210
 289  ,  .217
 290  ,  .208
 291  ,  .210
 292  ,  .227
 293  ,  .208
 294  ,  .209
 295  ,  .223
 296  ,  .224
 297  ,  .221
 298  ,  .209
 299  ,  .206
 300  ,  .223
 301  ,  .208
 302  ,  .226
 303  ,  .208
 304  ,  .209
 305  ,  .208
 306  ,  .209
 307  ,  .209
 308  ,  .208
 309  ,  .209
 310  ,  .223
 311  ,  .207
 312  ,  .209
 313  ,  .206
 314  ,  .208
 315  ,  .208
 316  ,  .208
 317  ,  .249
 318  ,  .227
 319  ,  .222
 320  ,  .222
 321  ,  .221
 322  ,  .213
 323  ,  .209
 324  ,  .224
 325  ,  .226
 326  ,  .209
 327  ,  .220
 328  ,  .209
 329  ,  .210
 330  ,  .223
 331  ,  .207
 332  ,  .208
 333  ,  .209
 334  ,  .216
 335  ,  .208
 336  ,  .212
 337  ,  .207
 338  ,  .208
 339  ,  .206
 340  ,  .209
 341  ,  .208
 342  ,  .220
 343  ,  .208
 344  ,  .207
 345  ,  .206
 346  ,  .224
 347  ,  .227
 348  ,  .229
 349  ,  .207
 350  ,  .224
 351  ,  .220
 352  ,  .220
 353  ,  .224
 354  ,  .212
 355  ,  .208
 356  ,  .209
 357  ,  .226
 358  ,  .208
 359  ,  .208
 360  ,  .207
 361  ,  .207
 362  ,  .209
 363  ,  .209
 364  ,  .208
 365  ,  .207
 366  ,  .220
 367  ,  .228
 368  ,  .222
 369  ,  .220
 370  ,  .208
 371  ,  .222
 372  ,  .208
 373  ,  .208
 374  ,  .210
 375  ,  .207
 376  ,  .210
 377  ,  .207
 378  ,  .208
 379  ,  .209
 380  ,  .224
 381  ,  .212
 382  ,  .207
 383  ,  .221
 384  ,  .210
 385  ,  .209
 386  ,  .208
 387  ,  .207
 388  ,  .207
 389  ,  .208
 390  ,  .208
 391  ,  .206
 392  ,  .209
 393  ,  .215
 394  ,  .207
 395  ,  .208
 396  ,  .222
 397  ,  .224
 398  ,  .207
 399  ,  .208
 400  ,  .221
 401  ,  .208
 402  ,  .207
 403  ,  .220
 404  ,  .208
 405  ,  .220
 406  ,  .223
 407  ,  .208
 408  ,  .219
 409  ,  .208
 410  ,  .219
 411  ,  .221
 412  ,  .207
 413  ,  .226
 414  ,  .210
 415  ,  .225
 416  ,  .224
 417  ,  .208
 418  ,  .209
 419  ,  .227
 420  ,  .221
 421  ,  .208
 422  ,  .222
 423  ,  .208
 424  ,  .209
 425  ,  .210
 426  ,  .207
 427  ,  .208
 428  ,  .208
 429  ,  .207
 430  ,  .225
 431  ,  .208
 432  ,  .209
 433  ,  .208
 434  ,  .208
 435  ,  .208
 436  ,  .221
 437  ,  .213
 438  ,  .207
 439  ,  .207
 440  ,  .208
 441  ,  .212
 442  ,  .209
 443  ,  .209
 444  ,  .210
 445  ,  .208
 446  ,  .206
 447  ,  .226
 448  ,  .208
 449  ,  .226
 450  ,  .219
 451  ,  .209
 452  ,  .227
 453  ,  .224
 454  ,  .208
 455  ,  .224
 456  ,  .207
 457  ,  .208
 458  ,  .233
 459  ,  .224
 460  ,  .208
 461  ,  .207
 462  ,  .211
 463  ,  .208
 464  ,  .206
 465  ,  .207
 466  ,  .226
 467  ,  .207
 468  ,  .207
 469  ,  .209
 470  ,  .207
 471  ,  .222
 472  ,  .220
 473  ,  .221
 474  ,  .221
 475  ,  .223
 476  ,  .207
 477  ,  .209
 478  ,  .208
 479  ,  .218
 480  ,  .210
 481  ,  .212
 482  ,  .221
 483  ,  .208
 484  ,  .207
 485  ,  .208
 486  ,  .208
 487  ,  .208
 488  ,  .226
 489  ,  .225
 490  ,  .208
 491  ,  .208
 492  ,  .208
 493  ,  .208
 494  ,  .227
 495  ,  .207
 496  ,  .213
 497  ,  .226
 498  ,  .207
 499  ,  .220
 500  ,  .221
 501  ,  .208
 502  ,  .219
 503  ,  .209
 504  ,  .221
 505  ,  .208
 506  ,  .220
 507  ,  .208
 508  ,  .216
 509  ,  .225
 510  ,  .226
 511  ,  .221
 512  ,  .224
 513  ,  .207
 514  ,  .217
 515  ,  .208
 516  ,  .222
 517  ,  .207
 518  ,  .207
 519  ,  .207
 520  ,  .226
 521  ,  .207
 522  ,  .224
 523  ,  .207
 524  ,  .210
 525  ,  .207
 526  ,  .221
 527  ,  .207
 528  ,  .207
 529  ,  .207
 530  ,  .227
 531  ,  .209
 532  ,  .226
 533  ,  .208
 534  ,  .221
 535  ,  .220
 536  ,  .221
 537  ,  .213
 538  ,  .207
 539  ,  .229
 540  ,  .210
 541  ,  .211
 542  ,  .220
 543  ,  .208
 544  ,  .220
 545  ,  .207
 546  ,  .225
 547  ,  .209
 548  ,  .221
 549  ,  .208
 550  ,  .207
 551  ,  .207
 552  ,  .207
 553  ,  .209
 554  ,  .214
 555  ,  .209
 556  ,  .223
 557  ,  .209
 558  ,  .221
 559  ,  .221
 560  ,  .211
 561  ,  .226
 562  ,  .220
 563  ,  .207
 564  ,  .208
 565  ,  .209
 566  ,  .227
 567  ,  .209
 568  ,  .207
 569  ,  .209
 570  ,  .219
 571  ,  .228
 572  ,  .207
 573  ,  .207
 574  ,  .208
 575  ,  .216
 576  ,  .220
 577  ,  .208
 578  ,  .221
 579  ,  .208
 580  ,  .209
 581  ,  .227
 582  ,  .208
 583  ,  .207
 584  ,  .207
 585  ,  .226
 586  ,  .208
 587  ,  .208
 588  ,  .213
 589  ,  .208
 590  ,  .208
 591  ,  .220
 592  ,  .224
 593  ,  .220
 594  ,  .207
 595  ,  .207
 596  ,  .207
 597  ,  .207
 598  ,  .227
 599  ,  .220
 600  ,  .207
 601  ,  .208
 602  ,  .207
 603  ,  .223
 604  ,  .214
 605  ,  .221
 606  ,  .206
 607  ,  .226
 608  ,  .223
 609  ,  .220
 610  ,  .227
 611  ,  .206
 612  ,  .207
 613  ,  .210
 614  ,  .220
 615  ,  .207
 616  ,  .227
 617  ,  .208
 618  ,  .208
 619  ,  .207
 620  ,  .209
 621  ,  .222
